id,pred
36,0.6966346502304077
2157,1.106794834136963
9385,0.8955910801887512
14434,0.7659752368927002
9462,0.5442699790000916
5773,0.9140484929084778
11975,1.0497560501098633
10047,1.2753347158432007
9595,0.5315768718719482
12085,1.1792857646942139
10423,1.024985671043396
5353,0.6381837725639343
1967,1.2194452285766602
7192,0.7272257208824158
13483,0.5204544067382812
8158,1.438952088356018
1482,0.9671409130096436
5833,1.126541018486023
5276,0.776512086391449
12541,0.89090895652771
14694,0.785109281539917
11505,0.8585712909698486
3948,0.7341919541358948
12175,0.6721709966659546
108,1.599434733390808
2520,1.340555191040039
11334,0.9986365437507629
9535,0.8010146617889404
9788,0.4839777946472168
3217,0.8264581561088562
9102,1.006862759590149
8059,0.8429797887802124
2340,1.0759700536727905
5727,1.0659475326538086
13074,1.6458362340927124
13058,0.9180333614349365
12524,0.8463754057884216
13919,0.5817617177963257
1135,0.7610688209533691
2266,0.9721741080284119
13837,0.5487900376319885
312,0.7143170833587646
5129,0.8792696595191956
333,0.8600187301635742
9710,0.5029976963996887
4895,1.009509563446045
12948,0.6180989742279053
9748,0.8148733377456665
10713,1.1007577180862427
11130,0.8898357152938843
7685,0.9754506349563599
14382,1.192175030708313
1622,1.3561153411865234
9747,0.8974214792251587
6176,1.3233472108840942
8001,1.318427562713623
3843,0.7747703790664673
5369,0.7314931154251099
4013,0.9076945781707764
7189,0.5968344807624817
6627,0.6272109746932983
1531,1.5415658950805664
7872,1.081789255142212
7822,0.7354626655578613
7939,0.551741361618042
11694,0.6203820705413818
12404,1.0483181476593018
11477,0.5241061449050903
10036,0.7971929907798767
8673,0.9485282897949219
13663,0.8965493440628052
158,1.0518794059753418
12270,1.286128044128418
4775,0.8663340210914612
10732,0.6029359698295593
12761,0.8952707052230835
11443,0.9084562063217163
14024,0.7247649431228638
1456,0.7041681408882141
15040,0.7456083297729492
1777,1.1243656873703003
5176,0.6392158269882202
10217,0.5854994058609009
14211,0.900256335735321
11805,0.8630473017692566
1332,0.9393824338912964
2539,0.9070240259170532
12008,0.6993529796600342
219,0.811237096786499
3415,0.6112197041511536
9014,1.0118781328201294
2606,0.5394930243492126
3913,0.7731356024742126
1811,0.9317111372947693
500,0.7093614935874939
14528,0.9073303937911987
3045,0.5961344838142395
4740,0.5136916041374207
13532,1.2739695310592651
5973,1.4675135612487793
1524,1.0230189561843872
6710,0.6628203988075256
10824,0.7470619678497314
2242,1.0529605150222778
13571,0.6391819715499878
14078,1.1596297025680542
14089,0.5584145784378052
4511,0.4650663137435913
14168,0.8470184803009033
9406,0.9099928140640259
513,1.3041272163391113
3346,1.0385109186172485
8857,0.5966657996177673
2470,0.919428288936615
3497,1.100701093673706
13452,0.7124964594841003
5450,0.6215516328811646
5340,0.5940617322921753
10909,0.5287776589393616
12419,1.2055861949920654
1393,1.038135051727295
14390,0.9813512563705444
2721,0.6098110675811768
2093,1.2462124824523926
8024,0.7381616234779358
8759,0.5098752975463867
6275,0.4946496784687042
6465,0.7773234844207764
4041,1.3092697858810425
10700,0.786017656326294
11312,0.6834366321563721
5533,1.1937106847763062
4905,1.0007545948028564
3094,0.8483545780181885
8732,0.5420148968696594
13789,0.7279514074325562
4064,1.1259721517562866
7358,1.029500961303711
8580,1.0605013370513916
926,1.6839991807937622
13516,0.5524181127548218
11615,0.8378546237945557
1630,0.8206713199615479
6996,0.4206714332103729
3308,1.1477726697921753
6713,0.9706487655639648
9983,0.5845924019813538
11869,0.8718321323394775
8366,1.1740059852600098
13751,1.1430917978286743
1832,0.7793489694595337
14756,0.6369854211807251
10385,1.161149263381958
12411,0.7946272492408752
8478,0.4698290228843689
6267,0.7635008692741394
11803,0.6082982420921326
3744,0.9915350675582886
10541,1.3227016925811768
5642,0.8198846578598022
12459,0.918421745300293
2660,0.7478764653205872
8975,0.8447055816650391
193,0.6054200530052185
11779,0.9460533261299133
5337,0.7206097841262817
12817,0.8388855457305908
6310,1.0093581676483154
10836,1.0668450593948364
9078,0.9832918643951416
6272,0.5083637237548828
14614,0.8923802971839905
11290,0.8426194190979004
9887,0.6578654050827026
8737,0.5977252721786499
12187,0.9512624740600586
11445,0.9858783483505249
4131,1.2769761085510254
4753,0.6107349991798401
4485,0.7263025641441345
7134,1.3952521085739136
7865,1.0929911136627197
10276,0.8056384921073914
8160,1.109371542930603
466,0.9126992225646973
10688,1.4164223670959473
14681,0.8366353511810303
14860,0.7967455387115479
392,0.8257355093955994
7028,1.1018840074539185
13586,0.6621053218841553
10890,1.0084068775177002
3362,0.8474586606025696
14593,0.5524700880050659
3981,0.5645335912704468
2860,0.8127490878105164
11826,1.3385937213897705
5633,1.3372268676757812
5202,0.8783387541770935
7501,0.7282236814498901
3597,0.9546247124671936
12210,1.2601933479309082
2685,1.3994821310043335
881,1.0845141410827637
11122,0.6544142365455627
490,0.9969630837440491
2929,0.8675037622451782
14696,0.6835878491401672
11871,0.547722339630127
14934,1.0636614561080933
10955,0.7901397347450256
14962,1.5065882205963135
10083,0.7690953016281128
5673,0.8616448640823364
83,1.1491600275039673
7556,0.7302991151809692
13273,1.3429702520370483
10149,1.2924301624298096
11095,1.1797317266464233
1580,1.771480679512024
5083,1.2700397968292236
6351,1.0671004056930542
3331,0.7366195917129517
12975,1.186845302581787
6704,1.5264736413955688
1113,0.6905136704444885
8619,0.8193506002426147
11920,0.7748277187347412
10263,1.102686882019043
13812,0.795296311378479
6065,0.7303365468978882
11247,0.6758918166160583
8377,1.2656089067459106
2074,0.5846019983291626
14723,0.5110946297645569
7992,1.0367316007614136
8808,1.218297004699707
2962,0.7298365235328674
1657,0.8249340057373047
13560,0.7768954038619995
3021,1.2975237369537354
9941,1.0689616203308105
10034,0.7578484416007996
9457,1.5059245824813843
14097,1.4787217378616333
13754,1.529599666595459
13772,0.8262633681297302
4262,1.0690491199493408
5189,1.1044527292251587
5570,0.6044971942901611
3436,1.0582845211029053
928,0.6547189950942993
1405,0.8771570920944214
13207,0.5709194540977478
15083,0.7063047289848328
13003,1.091579556465149
4221,0.958075225353241
1499,1.1398614645004272
8596,0.9793589115142822
13164,0.9464603066444397
1339,0.913766622543335
3959,1.2239265441894531
2681,1.1171553134918213
13815,0.8870438933372498
5676,1.280816912651062
3574,0.8781038522720337
6393,0.9074846506118774
10186,0.8007174730300903
14989,0.8233550786972046
3782,0.9473398327827454
6459,0.8675361275672913
9152,1.0302133560180664
11400,1.3618543148040771
2131,1.0169936418533325
14297,0.5633371472358704
406,1.1789714097976685
10708,1.194535255432129
13573,1.3956748247146606
4878,1.2781550884246826
6334,1.0738340616226196
3429,1.228813886642456
260,0.7631735801696777
13596,0.6424673199653625
5822,0.6917437314987183
3945,0.8429614305496216
939,0.7076820135116577
10703,0.8294600248336792
7089,0.6550116539001465
3477,0.7242295742034912
10673,1.367184042930603
11878,0.8941047787666321
12956,0.9480563998222351
6104,1.0309549570083618
11058,0.7406814098358154
2223,0.7119428515434265
3330,1.015810251235962
13253,1.3591022491455078
669,0.7393516898155212
6371,0.6070399284362793
14171,0.7237589359283447
14413,0.7240042090415955
13262,1.3416742086410522
2615,0.9910849332809448
995,1.1990934610366821
10850,0.9636996388435364
2851,0.8643288016319275
1629,0.7746220827102661
7835,0.6952258348464966
2145,0.6255995035171509
986,1.1229239702224731
7306,0.676844596862793
11757,0.9063051342964172
9695,1.64866042137146
5442,0.7855765223503113
2944,0.862232506275177
2100,1.0741044282913208
13248,1.0650792121887207
12555,1.2465687990188599
10544,1.20986008644104
1577,0.8594960570335388
12799,0.9367833137512207
11618,1.0716509819030762
14678,1.113041639328003
3607,0.8295295834541321
14227,1.4337464570999146
14038,0.9920294284820557
6453,0.6693429946899414
9587,0.560737669467926
6649,1.1436823606491089
5279,0.9264277219772339
2998,0.8665624856948853
13283,0.7919614315032959
13485,0.8150261044502258
9960,1.025299072265625
4168,0.4934295117855072
10669,0.63166344165802
5304,0.7846924066543579
2115,1.3138705492019653
2534,0.7153493165969849
6361,1.2166979312896729
9021,0.7743497490882874
1002,0.702141523361206
12908,0.9293287992477417
1009,0.8979716300964355
3049,0.9028928279876709
1081,0.6696709990501404
6842,1.0621215105056763
7592,0.9750990271568298
4436,1.084631323814392
9583,0.8890416622161865
4901,0.6993551254272461
13597,0.5370400547981262
12886,0.707470178604126
2940,1.1032695770263672
1262,1.5616874694824219
13643,0.578834593296051
7221,1.6037274599075317
2768,0.7881320118904114
416,0.6648303866386414
9092,0.8122211694717407
10993,0.6787165999412537
3779,0.7604367136955261
9031,1.2842274904251099
5602,1.2563053369522095
8210,0.8573023080825806
12432,0.9326149225234985
8045,0.7434511184692383
652,1.080159306526184
7640,1.3168584108352661
3469,0.5875265002250671
4263,0.8272082209587097
2060,0.6365466713905334
10832,0.779567301273346
4099,0.6544138789176941
2118,0.7699689269065857
3620,0.8829414248466492
6287,0.779613733291626
5953,1.2012510299682617
1879,0.918387234210968
118,1.6626273393630981
10449,1.0314605236053467
6664,0.4513242244720459
12362,0.8830097913742065
8831,0.4713554382324219
11933,0.5461355447769165
14306,0.5296812057495117
1653,1.1312111616134644
6410,0.7412471771240234
13620,0.9390315413475037
9262,0.889877200126648
7256,0.5514581799507141
11376,0.7948490381240845
12251,0.8884241580963135
14294,0.868964433670044
2346,0.93353670835495
6375,0.8394179344177246
15042,1.255403995513916
9290,0.6522382497787476
11836,0.9473484754562378
9395,1.0795239210128784
1694,0.5191960334777832
13773,1.0663357973098755
1536,1.0798169374465942
11644,0.7392398715019226
12589,1.070452094078064
8241,0.8632139563560486
4487,0.8139312267303467
13077,1.205491542816162
3540,0.6426097750663757
417,0.7790383696556091
8370,0.7437721490859985
6009,0.937059760093689
12075,1.2065582275390625
2293,0.5640671253204346
14000,0.9246317744255066
12414,1.0778026580810547
7895,0.8773694634437561
13933,1.1185224056243896
8150,0.751003086566925
1304,1.189239740371704
9083,0.6762487888336182
512,0.48789629340171814
11704,0.8725747466087341
2654,1.147686243057251
11397,0.6108656525611877
12331,0.5841090679168701
781,1.0928975343704224
6279,0.4562777280807495
10265,0.7126066088676453
14256,0.8855512738227844
12685,1.0169806480407715
4188,0.6884130239486694
5834,1.307695746421814
10452,0.5948955416679382
9558,1.022143840789795
7797,0.9458697438240051
7456,1.521411657333374
3525,1.1161167621612549
10770,1.0176173448562622
1710,0.8741644620895386
10237,1.0532082319259644
8931,0.7571853399276733
6834,1.2440351247787476
4106,0.7895880341529846
1621,1.6010050773620605
7976,0.8337562084197998
4182,1.1426773071289062
3468,1.2123150825500488
1859,1.0986474752426147
9974,0.9981740713119507
1472,1.1957370042800903
503,0.8812217712402344
8557,1.0270285606384277
7709,0.9019414186477661
8346,1.448940634727478
33,0.8930075168609619
1398,1.1790478229522705
7110,0.6310522556304932
65,0.7700509428977966
11861,0.7515733242034912
1955,0.6784017086029053
2217,1.4909511804580688
11510,0.5574433207511902
11828,0.7498108744621277
4745,1.0154588222503662
6855,0.49671608209609985
11488,0.9250308871269226
13692,1.1912153959274292
13746,0.9346886277198792
3466,1.1523908376693726
14025,0.8954112529754639
1297,1.0195422172546387
3480,0.9229377508163452
13490,0.7432095408439636
3825,0.6954617500305176
5413,0.733057975769043
7601,0.5821800231933594
5762,0.7853251695632935
2240,0.9917511940002441
12882,0.9351315498352051
2881,0.5667591691017151
5908,0.6051800847053528
2500,0.6122035980224609
10338,0.6392483711242676
1618,1.1220641136169434
7037,0.9440757632255554
1970,0.6340603828430176
11792,1.479521632194519
85,1.0110563039779663
13347,1.4502952098846436
1157,0.9323321580886841
9272,1.0893371105194092
1308,0.6290310621261597
13547,1.0605573654174805
8200,1.355420470237732
12348,1.2057592868804932
7279,0.650158703327179
5321,0.9982882142066956
812,1.2311221361160278
3137,1.0021616220474243
11358,1.0341949462890625
9148,0.8321772813796997
1356,1.1477235555648804
2142,1.3887624740600586
11678,0.5714734792709351
13832,1.3467048406600952
9463,0.9025578498840332
5433,1.047389030456543
8934,0.7976517081260681
4675,0.8180066347122192
7297,1.139053225517273
6468,0.6155294179916382
135,0.997717022895813
6193,0.8469626903533936
12757,1.1628432273864746
11692,0.9881227016448975
3993,0.6791530847549438
11922,0.9178471565246582
14379,1.2535113096237183
11226,1.1466161012649536
3081,1.0574772357940674
7046,0.850208044052124
10647,0.9625407457351685
1365,0.9264453053474426
8807,0.874535322189331
10717,0.8049814701080322
14853,0.6926555037498474
2595,0.9014235734939575
5888,0.9762502312660217
10656,1.5754867792129517
10881,0.6665294170379639
5891,0.5658907890319824
6870,1.3155295848846436
1752,1.2049493789672852
4308,1.0644421577453613
7198,0.8995177149772644
4124,1.3893831968307495
6738,1.1978050470352173
3386,1.2414439916610718
4995,1.0932917594909668
6544,0.782778263092041
3713,0.7677081823348999
12947,0.9778427481651306
11565,0.9792637228965759
6914,1.1286256313323975
14904,0.8843573927879333
12767,1.0610607862472534
9940,0.8085698485374451
4206,0.5940238833427429
5229,1.1330615282058716
9072,1.2035053968429565
6706,0.9335682392120361
14369,0.9682924151420593
8226,1.281200647354126
3191,0.9402046203613281
4864,0.8397578001022339
7632,0.9159325361251831
1045,1.409326195716858
10369,0.9942189455032349
3085,0.7862703204154968
10882,0.594565749168396
11203,0.7255593538284302
2601,1.0563435554504395
12694,1.1387743949890137
4438,1.140548825263977
4970,0.9023231267929077
1089,1.1899769306182861
1442,0.6130591630935669
14516,0.9815413951873779
13127,0.9184179902076721
9360,1.2854560613632202
14837,1.0488499402999878
10666,0.9998397827148438
12250,0.7712818384170532
8965,0.7000417113304138
6268,0.5328236222267151
13817,0.7736074924468994
14996,0.8950040340423584
6867,0.9135624170303345
13845,0.9646256566047668
5082,0.698270857334137
4056,0.8006012439727783
13161,1.282834529876709
550,0.761238157749176
14088,0.6946144700050354
7290,0.9110013246536255
2058,0.7181368470191956
4868,0.6624166965484619
11199,0.6997755169868469
708,0.8020707368850708
15022,0.9655103087425232
1573,0.831748366355896
13998,0.8220821619033813
9820,0.6378597617149353
7878,0.5448328256607056
12884,0.9576358199119568
3946,0.8806809186935425
4059,0.6457483768463135
8549,1.3013156652450562
4657,0.6722579598426819
